# {"t_start": 1556387814.8088303, "env_id": "SuperMarioBros-v1"} 
r,l,t
1005.0,368,56733.036344
247.0,30,56735.16432
251.0,27,56736.957596
608.0,81,56741.963983
398.0,748,56787.786204
238.0,31,56789.734866
634.0,136,56798.071741
648.0,68,56802.270865
1436.0,132,56810.350817
1408.0,237,56824.976493
1293.0,401,56849.392145
1470.0,719,56893.506838
403.0,748,56938.959486
87.0,748,56984.522803
573.0,252,57000.133039
600.0,272,57015.721803
609.0,166,57026.302036
612.0,142,57034.667736
404.0,748,57080.85467
601.0,86,57085.819304
640.0,137,57094.04251
1337.0,192,57106.26335
235.0,31,57108.251774
711.0,748,57153.44058
606.0,86,57158.381825
1344.0,154,57167.146372
799.0,188,57177.90672
647.0,72,57182.056837
648.0,68,57185.925544
647.0,72,57190.517368
818.0,127,57198.661538
606.0,86,57204.036196
796.0,258,57219.432414
653.0,72,57223.594067
648.0,68,57228.226757
651.0,73,57232.892362
799.0,190,57244.389626
1407.0,283,57261.808481
1334.0,151,57270.770792
1317.0,314,57290.301887
1363.0,402,57314.607389
638.0,144,57323.755306
1405.0,260,57339.752007
1054.0,157,57349.357972
647.0,72,57353.851774
627.0,201,57366.175224
647.0,72,57370.602053
918.0,748,57416.094661
634.0,136,57423.958766
737.0,511,57455.03666
624.0,142,57463.718444
799.0,186,57475.21399
801.0,180,57486.238909
1036.0,142,57494.379219
746.0,263,57511.076655
817.0,129,57518.985365
522.0,589,57555.060099
781.0,362,57577.292557
568.0,272,57593.984602
232.0,41,57596.396798
574.0,309,57615.463042
236.0,39,57617.866125
612.0,250,57633.037336
236.0,39,57635.531218
237.0,39,57637.927083
615.0,85,57643.074081
807.0,233,57657.306494
238.0,37,57659.673632
238.0,37,57661.950036
582.0,187,57673.32473
237.0,36,57675.626382
237.0,38,57677.962473
237.0,38,57680.198017
230.0,42,57682.811559
629.0,114,57689.722684
615.0,261,57705.691412
622.0,124,57713.231651
726.0,183,57724.56465
752.0,270,57741.193512
578.0,308,57760.047096
251.0,30,57761.88027
784.0,321,57781.143607
567.0,210,57793.27055
249.0,30,57794.934185
634.0,87,57799.920282
599.0,142,57808.033548
545.0,331,57828.847345
564.0,286,57845.204058
697.0,534,57877.620752
967.0,594,57914.009993
768.0,375,57936.868728
794.0,299,57955.265629
626.0,87,57960.529478
1068.0,149,57969.604806
576.0,256,57984.29357
1021.0,275,58001.298726
593.0,141,58009.896305
605.0,313,58028.950472
606.0,182,58039.836489
820.0,143,58048.792765
1036.0,236,58063.432259
611.0,284,58080.860488
630.0,89,58086.100926
615.0,101,58091.868799
815.0,143,58100.060375
600.0,202,58112.148896
721.0,607,58149.663039
571.0,418,58175.202218
588.0,296,58193.158058
251.0,30,58195.105041
591.0,246,58209.503455
608.0,172,58219.86824
251.0,30,58221.950328
745.0,314,58241.018127
605.0,314,58260.00279
604.0,161,58270.095771
1000.0,367,58292.642149
251.0,30,58294.479127
784.0,187,58305.836681
609.0,141,58314.648718
603.0,116,58321.749652
626.0,102,58328.049142
251.0,30,58329.795203
636.0,183,58340.979949
251.0,30,58342.962686
528.0,610,58380.249584
995.0,426,58405.700945
633.0,108,58412.990097
528.0,489,58442.704492
251.0,30,58444.382898
251.0,30,58446.073655
251.0,30,58447.829987
589.0,292,58466.427316
251.0,30,58468.180547
251.0,30,58469.929007
252.0,29,58471.538311
994.0,450,58498.793795
251.0,30,58500.717012
251.0,30,58502.553012
251.0,30,58504.316127
251.0,30,58506.103435
251.0,30,58508.017409
251.0,30,58509.918632
251.0,30,58511.670939
251.0,30,58513.438674
251.0,30,58515.324388
518.0,640,58553.261067
635.0,110,58559.481951
628.0,70,58563.974562
589.0,176,58574.929152
620.0,80,58579.463146
628.0,71,58584.062226
675.0,474,58613.44484
613.0,82,58618.613016
609.0,154,58627.394059
598.0,345,58649.059471
762.0,223,58662.841648
636.0,160,58672.566846
539.0,367,58695.190974
564.0,220,58708.323962
650.0,86,58713.976921
567.0,298,58732.053969
639.0,144,58740.912796
624.0,103,58746.992267
615.0,135,58754.946157
711.0,301,58773.850722
602.0,176,58784.739712
596.0,359,58806.77757
1017.0,323,58826.631042
250.0,30,58828.389613
630.0,745,58873.53124
250.0,30,58875.329268
766.0,409,58900.34205
570.0,256,58915.512316
984.0,449,58942.533692
538.0,401,58967.490375
597.0,207,58979.615148
625.0,211,58993.081938
755.0,168,59003.378788
593.0,199,59015.671053
565.0,314,59034.235733
250.0,30,59036.371483
244.0,35,59038.797902
251.0,30,59040.716686
252.0,30,59042.599231
633.0,102,59048.807994
248.0,30,59050.68858
251.0,30,59052.462562
249.0,31,59054.308098
976.0,521,59085.80029
579.0,284,59103.231472
599.0,126,59110.412391
249.0,30,59112.179191
816.0,186,59124.170594
250.0,30,59125.917559
250.0,30,59127.784894
250.0,30,59129.706507
250.0,30,59131.517309
250.0,30,59133.287634
590.0,134,59141.492195
635.0,83,59146.170488
790.0,289,59163.783818
626.0,234,59177.585325
250.0,30,59179.283457
621.0,179,59190.279118
249.0,30,59192.207191
251.0,30,59194.129128
632.0,179,59205.031648
249.0,30,59206.76169
604.0,93,59212.000692
251.0,30,59213.757446
251.0,30,59215.738912
251.0,30,59217.860552
251.0,30,59219.846564
250.0,30,59221.750732
250.0,30,59223.565402
251.0,30,59225.322549
251.0,30,59227.129461
249.0,30,59229.046848
250.0,30,59230.922271
251.0,30,59232.673242
244.0,35,59234.750173
251.0,30,59236.657725
251.0,30,59238.564833
236.0,35,59240.627099
250.0,30,59242.391579
237.0,36,59244.667858
251.0,30,59246.57301
251.0,31,59248.38493
251.0,30,59250.140184
251.0,30,59252.029827
249.0,31,59254.005785
251.0,30,59255.791557
248.0,31,59257.615628
251.0,30,59259.459554
251.0,30,59261.371675
251.0,30,59263.218599
251.0,30,59264.977313
243.0,36,59267.054171
232.0,40,59269.279276
232.0,40,59271.588418
244.0,36,59273.718626
232.0,40,59276.409426
232.0,40,59279.161135
237.0,37,59281.529515
248.0,35,59283.65119
251.0,30,59285.431213
231.0,40,59287.888162
242.0,32,59289.94375
232.0,40,59292.354786
232.0,40,59294.746648
231.0,40,59297.323847
232.0,40,59299.764709
232.0,40,59302.121468
232.0,40,59304.358011
590.0,175,59315.236411
231.0,40,59317.770625
232.0,40,59320.173769
233.0,41,59322.577774
231.0,39,59325.056799
232.0,40,59327.525959
233.0,39,59329.820122
232.0,40,59332.327158
232.0,40,59334.854547
231.0,40,59337.197066
231.0,40,59339.63195
232.0,40,59342.186073
232.0,40,59344.562569
231.0,40,59346.957853
232.0,40,59349.523499
562.0,255,59364.825365
231.0,40,59367.078509
231.0,40,59369.42168
231.0,40,59372.0086
231.0,40,59374.843336
231.0,40,59377.396765
231.0,40,59379.844401
235.0,39,59382.113697
229.0,41,59384.680076
232.0,40,59387.190357
226.0,43,59389.724111
230.0,41,59392.272447
230.0,41,59394.884757
233.0,41,59397.572133
231.0,41,59399.921802
232.0,40,59402.143372
232.0,40,59404.467305
230.0,41,59406.935467
230.0,41,59409.850606
232.0,40,59412.505176
232.0,40,59415.064075
235.0,39,59417.360063
232.0,40,59419.808662
232.0,40,59422.363975
232.0,40,59424.722505
232.0,40,59427.05198
238.0,38,59429.161273
230.0,41,59431.462934
230.0,41,59433.86659
230.0,41,59436.604765
229.0,41,59439.440267
230.0,41,59442.067033
230.0,41,59444.515218
231.0,40,59446.833974
230.0,41,59449.106594
232.0,40,59451.355765
230.0,41,59453.754039
232.0,40,59456.403821
633.0,103,59463.163426
230.0,41,59465.566759
226.0,43,59468.018203
230.0,41,59470.272117
230.0,41,59472.659772
230.0,41,59475.127502
230.0,41,59478.055734
233.0,41,59480.741732
230.0,41,59483.307391
230.0,41,59485.702724
230.0,41,59488.040012
230.0,41,59490.324406
230.0,41,59492.694998
232.0,41,59495.165255
232.0,40,59498.011295
232.0,40,59500.619974
231.0,40,59503.152366
232.0,40,59505.499737
230.0,40,59507.791172
230.0,41,59510.046876
230.0,41,59512.396238
230.0,41,59514.813231
232.0,41,59517.715873
231.0,40,59520.375046
593.0,184,59531.710066
243.0,36,59533.844449
639.0,86,59539.221121
232.0,40,59541.564563
232.0,40,59544.003096
232.0,40,59546.550354
232.0,40,59548.909195
231.0,40,59551.212561
622.0,152,59560.15525
235.0,39,59562.917309
232.0,40,59565.460432
232.0,40,59567.908456
232.0,40,59570.25559
232.0,40,59572.50823
232.0,40,59574.718493
627.0,227,59589.11251
557.0,387,59612.501494
232.0,40,59614.707355
232.0,40,59617.040838
233.0,41,59619.572224
234.0,37,59622.188329
747.0,374,59645.352349
235.0,39,59647.7641
232.0,40,59650.124761
232.0,40,59652.613816
232.0,40,59655.17166
235.0,39,59657.456679
229.0,41,59659.933031
231.0,39,59662.418867
234.0,39,59664.753382
232.0,40,59667.118143
232.0,40,59669.676485
232.0,40,59672.11029
231.0,40,59674.460978
232.0,40,59676.98391
235.0,39,59679.427338
235.0,39,59681.71343
243.0,33,59683.696802
232.0,40,59686.254981
232.0,40,59688.684421
232.0,40,59691.126125
233.0,41,59693.724225
232.0,40,59696.354703
231.0,41,59698.75457
683.0,472,59727.232597
232.0,40,59729.586941
232.0,40,59732.138418
232.0,40,59734.995523
233.0,39,59737.493788
232.0,40,59739.96967
759.0,472,59768.738525
232.0,40,59771.131298
634.0,717,59815.007454
573.0,238,59829.634548
232.0,40,59832.110082
232.0,40,59834.471377
231.0,40,59836.963474
578.0,145,59845.92376
232.0,40,59848.380771
232.0,40,59850.838738
231.0,40,59853.370003
231.0,40,59855.854826
1024.0,300,59874.110331
232.0,40,59876.59627
232.0,40,59879.161672
244.0,33,59881.095016
243.0,36,59883.204072
232.0,40,59885.432281
231.0,41,59887.737469
232.0,40,59890.097482
231.0,40,59892.702976
232.0,40,59895.562845
232.0,40,59898.110502
233.0,41,59900.607819
232.0,40,59902.963835
232.0,40,59905.493391
232.0,40,59908.015837
231.0,40,59910.36524
231.0,40,59912.841952
231.0,40,59915.386655
231.0,40,59917.737208
232.0,40,59920.16502
232.0,40,59922.729537
231.0,40,59925.120856
232.0,40,59927.488718
232.0,40,59930.047808
232.0,40,59932.50458
232.0,40,59934.861665
238.0,38,59937.243915
232.0,40,59939.76122
233.0,41,59942.167838
234.0,39,59944.558223
232.0,40,59947.106791
232.0,40,59949.467826
232.0,40,59951.853015
232.0,40,59954.415438
232.0,40,59956.820964
232.0,40,59959.200337
590.0,221,59972.878456
563.0,187,59984.285008
587.0,402,60008.218612
616.0,282,60024.6837
232.0,40,60027.514277
232.0,40,60030.079913
231.0,40,60032.527956
231.0,40,60034.877241
227.0,44,60037.359391
232.0,40,60039.587128
215.0,95,60045.534563
685.0,445,60072.683381
138.0,116,60080.329002
60.0,225,60094.049425
240.0,36,60096.43576
236.0,38,60098.672663
-32.0,643,60138.151417
178.0,311,60157.121328
-81.0,748,60201.747288
-85.0,748,60248.03647
-147.0,748,60293.659404
-12.0,495,60323.811185
-122.0,748,60369.604652
98.0,694,60412.198778
-126.0,748,60457.247459
72.0,748,60502.457874
-46.0,690,60544.079351
-105.0,748,60589.731707
-136.0,748,60635.498521
29.0,336,60655.665462
-50.0,678,60697.038567
-165.0,748,60743.289423
-84.0,748,60788.904717
14.0,401,60813.438505
-45.0,672,60854.564259
-116.0,748,60899.770064
-165.0,748,60945.345309
-132.0,748,60991.334785
-128.0,748,61036.972626
-52.0,687,61078.979985
-95.0,748,61124.833547
57.0,748,61169.821621
-64.0,748,61215.313369
-86.0,748,61261.234929
-133.0,748,61307.006709
-93.0,748,61352.392819
10.0,360,61374.295897
-154.0,748,61420.056786
-50.0,633,61458.730962
-106.0,748,61504.255558
157.0,484,61533.972642
251.0,30,61535.90264
237.0,83,61540.844911
251.0,30,61542.512129
251.0,30,61544.174014
251.0,30,61545.889465
251.0,30,61547.650455
251.0,30,61549.517421
250.0,31,61551.720626
251.0,30,61553.760125
251.0,30,61555.679134
251.0,30,61557.547803
251.0,30,61559.300681
251.0,30,61561.0708
251.0,30,61562.997807
251.0,30,61564.913146
249.0,34,61566.908066
251.0,30,61568.681432
251.0,30,61570.581833
251.0,30,61572.526381
250.0,30,61574.351515
251.0,30,61576.119214
251.0,30,61577.967617
251.0,30,61579.876452
251.0,30,61581.727182
251.0,30,61583.479247
251.0,30,61585.220218
251.0,30,61586.88552
592.0,136,61595.136867
251.0,30,61597.237174
251.0,30,61599.150949
251.0,30,61601.058538
251.0,30,61602.802657
619.0,86,61608.11189
251.0,30,61609.930857
251.0,30,61611.703056
251.0,30,61613.499428
631.0,147,61622.575991
238.0,33,61624.678249
248.0,29,61626.412344
251.0,30,61628.172333
252.0,30,61630.019883
251.0,30,61631.935163
251.0,30,61633.777591
251.0,30,61635.547411
251.0,30,61637.330465
251.0,30,61639.245949
251.0,30,61641.163131
251.0,30,61642.916875
251.0,30,61644.674386
251.0,30,61646.576335
248.0,30,61648.4905
251.0,30,61650.788119
251.0,30,61653.21239
251.0,30,61655.351561
248.0,30,61657.426634
251.0,30,61659.341882
248.0,29,61661.162736
251.0,30,61662.940817
251.0,30,61664.697931
251.0,30,61666.581768
626.0,72,61671.043703
244.0,35,61673.093598
251.0,30,61674.743939
617.0,278,61691.951893
624.0,211,61705.032138
251.0,30,61706.788584
251.0,30,61708.540524
251.0,30,61710.407942
251.0,30,61712.330713
250.0,31,61714.217625
251.0,28,61715.858442
1028.0,226,61729.233782
251.0,30,61730.990025
251.0,30,61732.749166
251.0,30,61734.429677
236.0,35,61736.355417
1277.0,573,61771.81872
251.0,30,61773.667489
251.0,30,61775.415339
251.0,30,61777.175959
252.0,30,61779.096583
252.0,31,61781.071219
243.0,35,61783.119303
251.0,30,61784.890268
249.0,30,61786.777521
239.0,36,61789.068876
251.0,30,61790.827303
231.0,40,61793.17613
231.0,40,61795.723465
231.0,40,61798.18414
231.0,40,61800.521999
241.0,37,61802.822433
236.0,36,61805.121554
231.0,40,61807.471306
248.0,31,61809.276687
778.0,347,61830.654143
231.0,40,61833.216367
231.0,40,61835.572727
231.0,40,61837.975321
231.0,40,61840.535332
231.0,40,61842.944764
536.0,365,61864.839416
233.0,41,61867.214771
231.0,40,61869.624537
235.0,40,61872.469764
232.0,40,61875.113293
244.0,36,61877.381515
231.0,40,61879.734804
231.0,40,61882.027696
538.0,511,61912.432244
738.0,352,61933.959611
237.0,38,61936.195285
233.0,41,61938.523562
231.0,40,61940.733661
231.0,40,61943.036291
231.0,40,61945.390542
231.0,40,61948.243733
232.0,40,61950.915043
596.0,179,61961.400884
231.0,40,61963.758071
598.0,374,61987.19641
231.0,40,61989.73018
231.0,40,61992.090638
235.0,39,61994.475134
563.0,236,62008.323313
233.0,40,62010.946825
231.0,40,62013.760621
231.0,40,62016.341447
231.0,40,62018.766289
231.0,40,62021.111781
231.0,40,62023.651322
231.0,40,62026.155261
251.0,30,62027.917763
252.0,27,62029.499279
251.0,30,62031.146366
531.0,748,62076.695012
249.0,27,62078.445212
252.0,27,62080.347397
252.0,27,62082.179412
252.0,27,62083.916342
252.0,27,62085.617719
252.0,27,62087.196632
252.0,27,62088.797188
252.0,27,62090.456719
252.0,27,62092.166085
252.0,27,62093.850869
252.0,27,62095.427244
252.0,27,62097.0025
252.0,27,62098.514124
252.0,27,62100.003262
252.0,27,62101.495064
247.0,28,62103.119174
252.0,27,62104.69056
252.0,27,62106.441261
252.0,27,62108.356963
252.0,27,62110.200875
252.0,27,62111.925643
252.0,28,62113.694496
252.0,27,62115.273074
245.0,28,62116.917448
595.0,279,62133.459599
231.0,40,62136.277216
231.0,39,62138.891224
532.0,450,62166.383767
225.0,43,62169.125378
232.0,40,62171.554055
233.0,41,62174.031426
235.0,39,62176.521398
232.0,41,62179.005778
231.0,40,62181.340093
231.0,40,62183.877074
231.0,40,62186.342879
1245.0,582,62220.725706
231.0,40,62223.137167
231.0,40,62225.481881
231.0,40,62228.019471
233.0,41,62230.55442
231.0,40,62232.883834
231.0,41,62235.437218
621.0,149,62244.617968
231.0,40,62247.0586
232.0,40,62249.413137
232.0,40,62251.940667
228.0,41,62254.481571
232.0,40,62256.810152
590.0,196,62268.623178
232.0,40,62271.272231
958.0,581,62306.388912
604.0,121,62313.271206
232.0,40,62315.600345
232.0,40,62317.99515
232.0,40,62320.841662
232.0,40,62323.490116
232.0,40,62326.030647
232.0,40,62328.376268
232.0,40,62330.823955
232.0,40,62333.382724
232.0,40,62335.753118
231.0,40,62338.137586
233.0,41,62340.759994
234.0,39,62343.125119
230.0,40,62345.48211
620.0,238,62360.095329
232.0,40,62362.398199
232.0,40,62364.620199
232.0,40,62366.919573
232.0,40,62369.256161
232.0,40,62372.016838
232.0,40,62374.742564
232.0,40,62377.280298
232.0,40,62379.677336
753.0,479,62409.059359
232.0,40,62411.473804
232.0,40,62413.834527
728.0,167,62423.877087
231.0,40,62426.113454
587.0,109,62433.089699
244.0,35,62435.399702
252.0,27,62437.105081
252.0,27,62438.739031
252.0,27,62440.312755
409.0,748,62486.208819
252.0,27,62487.788548
252.0,27,62489.366429
252.0,27,62491.049001
252.0,27,62492.770855
249.0,27,62494.448575
251.0,28,62496.074468
252.0,27,62497.634271
252.0,27,62499.327268
252.0,27,62501.042968
252.0,27,62502.698603
251.0,27,62504.271369
247.0,28,62505.926577
252.0,27,62507.637372
249.0,27,62509.354749
252.0,27,62510.983095
252.0,27,62512.56756
252.0,27,62514.162552
250.0,29,62516.002724
252.0,27,62517.735514
252.0,27,62519.327315
252.0,27,62520.903915
252.0,27,62522.452017
252.0,27,62523.946667
249.0,29,62525.557475
252.0,27,62527.112182
252.0,27,62528.681613
249.0,27,62530.240989
252.0,27,62531.743836
252.0,27,62533.256714
252.0,27,62534.806923
252.0,27,62536.375082
398.0,748,62582.404043
250.0,27,62584.114172
252.0,27,62585.842511
252.0,27,62587.43261
252.0,27,62589.002971
252.0,27,62590.619666
252.0,27,62592.345258
252.0,27,62594.08391
252.0,27,62595.653699
252.0,27,62597.230814
252.0,27,62598.894404
252.0,27,62600.601656
389.0,748,62646.358226
252.0,27,62647.856563
252.0,27,62649.339909
252.0,28,62650.952804
252.0,27,62652.540823
250.0,27,62654.182492
250.0,29,62656.242342
252.0,27,62658.141185
252.0,27,62659.865413
252.0,27,62661.583021
252.0,27,62663.183724
252.0,27,62664.765086
252.0,27,62666.324708
249.0,27,62667.814711
252.0,27,62669.306343
252.0,27,62670.837175
252.0,27,62672.408115
252.0,27,62673.981534
252.0,27,62675.874994
252.0,27,62677.779983
250.0,27,62679.516237
252.0,27,62681.222835
252.0,27,62682.866806
252.0,27,62684.447162
252.0,27,62685.999623
252.0,27,62687.503524
250.0,27,62688.981645
252.0,27,62690.506093
252.0,27,62692.108406
398.0,748,62738.352775
252.0,27,62740.068997
250.0,27,62741.791927
252.0,27,62743.40111
249.0,27,62744.980925
252.0,27,62746.599715
249.0,27,62748.325707
250.0,29,62750.169107
252.0,27,62751.746493
252.0,27,62753.326088
252.0,27,62754.972529
